Date,Open,High,Low,Close,Adj Close,Volume,% Gain/Loss (Close),% Price Variation
1989-06-14,323.91,324.89,322.8,323.83,323.83,170540000,-0.0247,0.006
1989-06-15,323.83,323.83,319.21,320.08,320.08,179480000,-1.1716,0.014
1989-06-16,319.96,321.36,318.69,321.35,321.35,244510000,0.3952,0.008
1989-06-19,321.35,321.89,320.4,321.89,321.89,130720000,0.1678,0.005
1989-06-20,321.89,322.78,321.03,321.25,321.25,167650000,-0.1992,0.005
1989-06-21,321.25,321.87,319.25,320.48,320.48,168830000,-0.2403,0.008
1989-06-22,320.48,322.34,320.2,322.32,322.32,176510000,0.5709,0.007
1989-06-23,322.32,328.0,322.32,328.0,328.0,198720000,1.7317,0.017
1989-06-26,328.0,328.15,326.31,326.6,326.6,143600000,-0.4287,0.006
1989-06-27,326.6,329.19,326.59,328.44,328.44,171090000,0.5602,0.008
1989-06-28,328.44,328.44,324.3,325.81,325.81,158470000,-0.8072,0.013
1989-06-29,325.81,325.81,319.54,319.68,319.68,167100000,-1.9175,0.02
1989-06-30,319.67,319.97,314.38,317.98,317.98,170490000,-0.5346,0.018
1989-07-03,317.98,319.27,317.27,319.23,319.23,68870000,0.3916,0.006
1989-07-05,319.23,321.22,317.26,320.64,320.64,127710000,0.4397,0.012
1989-07-06,320.64,321.55,320.45,321.55,321.55,140450000,0.283,0.003
1989-07-07,321.55,325.87,321.08,324.91,324.91,166430000,1.0341,0.015
1989-07-10,324.93,327.07,324.91,327.07,327.07,131870000,0.6604,0.007
1989-07-11,327.07,330.42,327.07,328.78,328.78,171590000,0.5201,0.01
1989-07-12,328.78,330.39,327.92,329.81,329.81,160550000,0.3123,0.007
1989-07-13,329.81,330.37,329.08,329.95,329.95,153820000,0.0424,0.004
1989-07-14,329.96,331.89,327.13,331.84,331.84,183480000,0.5695,0.014
1989-07-17,331.78,333.02,331.02,332.44,332.44,131960000,0.1805,0.006
1989-07-18,332.42,332.44,330.75,331.35,331.35,152350000,-0.329,0.005
1989-07-19,331.37,335.73,331.35,335.73,335.73,215740000,1.3046,0.013
1989-07-20,335.74,337.4,333.22,333.51,333.51,204590000,-0.6656,0.013
1989-07-21,333.5,335.91,332.46,335.9,335.9,174880000,0.7115,0.01
1989-07-24,335.9,335.9,333.44,333.67,333.67,136260000,-0.6683,0.007
1989-07-25,333.67,336.29,332.6,333.88,333.88,179270000,0.0629,0.011
1989-07-26,333.88,338.05,333.19,338.05,338.05,188270000,1.2335,0.014
1989-07-27,338.05,342.0,338.05,341.99,341.99,213680000,1.1521,0.012
1989-07-28,341.94,342.96,341.3,342.15,342.15,180610000,0.0468,0.005
1989-07-31,342.13,346.08,342.02,346.08,346.08,166650000,1.1356,0.012
1989-08-01,346.08,347.99,342.93,343.75,343.75,225280000,-0.6778,0.015
1989-08-02,343.75,344.34,342.47,344.34,344.34,181760000,0.1713,0.005
1989-08-03,344.34,345.22,343.81,344.74,344.74,168690000,0.116,0.004
1989-08-04,344.74,345.42,342.6,343.92,343.92,169750000,-0.2384,0.008
1989-08-07,343.92,349.42,343.91,349.41,349.41,197580000,1.5712,0.016
1989-08-08,349.41,349.84,348.28,349.35,349.35,200340000,-0.0172,0.004
1989-08-09,349.3,351.0,346.86,346.94,346.94,209900000,-0.6946,0.012
1989-08-10,346.94,349.78,345.31,348.25,348.25,198660000,0.3762,0.013
1989-08-11,348.28,351.18,344.01,344.74,344.74,197550000,-1.0182,0.021
1989-08-14,344.71,345.44,341.96,343.06,343.06,142010000,-0.4897,0.01
1989-08-15,343.06,345.03,343.05,344.71,344.71,148770000,0.4787,0.006
1989-08-16,344.71,346.37,344.71,345.66,345.66,150060000,0.2748,0.005
1989-08-17,345.66,346.39,342.97,344.45,344.45,157560000,-0.3513,0.01
1989-08-18,344.45,346.03,343.89,346.03,346.03,145810000,0.4566,0.006
1989-08-21,346.03,346.25,340.55,340.67,340.67,136800000,-1.5734,0.017
1989-08-22,340.67,341.25,339.0,341.19,341.19,141930000,0.1524,0.007
1989-08-23,341.19,344.8,341.19,344.7,344.7,159640000,1.0183,0.01
1989-08-24,344.7,351.52,344.7,351.52,351.52,225520000,1.9401,0.019
1989-08-25,351.52,352.73,350.09,350.52,350.52,165930000,-0.2853,0.008
1989-08-28,350.52,352.09,349.08,352.09,352.09,131180000,0.4459,0.009
1989-08-29,352.09,352.12,348.86,349.84,349.84,175210000,-0.6432,0.009
1989-08-30,349.84,352.27,348.66,350.65,350.65,174350000,0.231,0.01
1989-08-31,350.65,351.45,350.21,351.45,351.45,144820000,0.2276,0.004
1989-09-01,351.45,353.9,350.88,353.73,353.73,133300000,0.6446,0.009
1989-09-05,353.73,354.13,351.82,352.56,352.56,145180000,-0.3319,0.007
1989-09-06,352.56,352.56,347.98,349.24,349.24,161800000,-0.9506,0.013
1989-09-07,349.24,350.31,348.15,348.35,348.35,160160000,-0.2555,0.006
1989-09-08,348.35,349.18,345.74,348.76,348.76,154090000,0.1176,0.01
1989-09-11,348.76,348.76,345.91,347.66,347.66,126020000,-0.3164,0.008
1989-09-12,347.66,349.46,347.5,348.7,348.7,142140000,0.2983,0.006
1989-09-13,348.7,350.1,345.46,345.46,345.46,175330000,-0.9379,0.013
1989-09-14,345.46,345.61,342.55,343.16,343.16,149250000,-0.6702,0.009
1989-09-15,343.16,345.06,341.37,345.06,345.06,234860000,0.5506,0.011
1989-09-18,345.06,346.84,344.6,346.73,346.73,136940000,0.4816,0.006
1989-09-19,346.73,348.17,346.44,346.55,346.55,141610000,-0.0519,0.005
1989-09-20,346.55,347.27,346.18,346.47,346.47,136640000,-0.0231,0.003
1989-09-21,346.47,348.46,344.96,345.7,345.7,146930000,-0.2227,0.01
1989-09-22,345.7,347.57,345.69,347.05,347.05,133350000,0.389,0.005
1989-09-25,347.05,347.05,343.7,344.23,344.23,121130000,-0.8192,0.01
1989-09-26,344.23,347.02,344.13,344.33,344.33,158350000,0.029,0.008
1989-09-27,344.33,345.47,342.85,345.1,345.1,158400000,0.2231,0.008
1989-09-28,345.1,348.61,345.1,348.6,348.6,164240000,1.004,0.01
1989-09-29,348.6,350.31,348.12,349.15,349.15,155300000,0.1575,0.006
1989-10-02,349.15,350.99,348.35,350.87,350.87,127410000,0.4902,0.008
1989-10-03,350.87,354.73,350.85,354.71,354.71,182550000,1.0826,0.011
1989-10-04,354.71,357.49,354.71,356.94,356.94,194590000,0.6248,0.008
1989-10-05,356.94,357.63,356.28,356.97,356.97,177890000,0.0084,0.004
1989-10-06,356.97,359.05,356.97,358.78,358.78,172520000,0.5045,0.006
1989-10-09,358.76,359.86,358.06,359.8,359.8,86810000,0.2835,0.005
1989-10-10,359.8,360.44,358.11,359.13,359.13,147560000,-0.1866,0.006
1989-10-11,359.13,359.13,356.08,356.99,356.99,164070000,-0.5995,0.009
1989-10-12,356.99,356.99,354.91,355.39,355.39,160120000,-0.4502,0.006
1989-10-13,355.39,355.53,332.81,333.65,333.65,251170000,-6.5158,0.068
1989-10-16,333.65,342.87,327.12,342.85,342.85,416290000,2.6834,0.046
1989-10-17,342.84,342.85,335.69,341.16,341.16,224070000,-0.4954,0.021
1989-10-18,341.16,343.39,339.03,341.76,341.76,166900000,0.1756,0.013
1989-10-19,341.76,348.82,341.76,347.13,347.13,198120000,1.547,0.02
1989-10-20,347.04,347.57,344.47,347.16,347.16,164830000,0.0086,0.009
1989-10-23,347.11,348.19,344.22,344.83,344.83,135860000,-0.6757,0.012
1989-10-24,344.83,344.83,335.13,343.7,343.7,237960000,-0.3288,0.028
1989-10-25,343.7,344.51,341.96,342.5,342.5,155650000,-0.3504,0.007
1989-10-26,342.5,342.5,337.2,337.93,337.93,175240000,-1.3524,0.016
1989-10-27,337.93,337.97,333.26,335.06,335.06,170330000,-0.8566,0.014
1989-10-30,335.06,337.04,334.48,335.07,335.07,126630000,0.003,0.008
1989-10-31,335.08,340.86,335.07,340.36,340.36,176100000,1.5542,0.017
1989-11-01,340.36,341.74,339.79,341.2,341.2,154240000,0.2462,0.006
1989-11-02,341.2,341.2,336.61,338.48,338.48,152440000,-0.8036,0.014
1989-11-03,338.48,339.67,337.37,337.62,337.62,131500000,-0.2547,0.007
1989-11-06,337.61,337.62,332.33,332.61,332.61,135480000,-1.5063,0.016
1989-11-07,332.61,334.82,330.91,334.81,334.81,163000000,0.6571,0.012
1989-11-08,334.81,339.41,334.81,338.15,338.15,170150000,0.9877,0.014
1989-11-09,338.15,338.73,336.21,336.57,336.57,143390000,-0.4694,0.007
1989-11-10,336.57,339.1,336.57,339.1,339.1,131800000,0.7461,0.007
1989-11-13,339.08,340.51,337.93,339.55,339.55,140750000,0.1325,0.008
1989-11-14,339.55,340.41,337.06,337.99,337.99,143170000,-0.4616,0.01
1989-11-15,338.0,340.54,337.14,340.54,340.54,155130000,0.7488,0.01
1989-11-16,340.54,341.02,338.93,340.58,340.58,148370000,0.0117,0.006
1989-11-17,340.58,342.24,339.85,341.61,341.61,151020000,0.3015,0.007
1989-11-20,341.61,341.9,338.29,339.35,339.35,128170000,-0.666,0.011
1989-11-21,339.35,340.21,337.53,339.59,339.59,147900000,0.0707,0.008
1989-11-22,339.59,341.92,339.59,341.91,341.91,145730000,0.6785,0.007
1989-11-24,341.92,344.24,341.91,343.97,343.97,86290000,0.5989,0.007
1989-11-27,343.98,346.24,343.97,345.61,345.61,149390000,0.4745,0.007
1989-11-28,345.61,346.33,344.41,345.77,345.77,153770000,0.0463,0.006
1989-11-29,345.77,345.77,343.36,343.6,343.6,147270000,-0.6315,0.007
1989-11-30,343.6,346.5,343.57,345.99,345.99,153200000,0.6908,0.008
1989-12-01,346.01,351.88,345.99,350.63,350.63,199200000,1.3233,0.017
1989-12-04,350.63,351.51,350.32,351.41,351.41,150360000,0.222,0.003
1989-12-05,351.41,352.24,349.58,349.58,349.58,154640000,-0.5235,0.008
1989-12-06,349.58,349.94,347.91,348.55,348.55,145850000,-0.2955,0.006
1989-12-07,348.55,349.84,346.0,347.59,347.59,161980000,-0.2762,0.011
1989-12-08,347.6,349.6,347.59,348.69,348.69,144910000,0.3155,0.006
1989-12-11,348.68,348.74,346.39,348.56,348.56,147130000,-0.0373,0.007
1989-12-12,348.56,352.21,348.41,351.73,351.73,176820000,0.9013,0.011
1989-12-13,351.7,354.1,351.65,352.75,352.75,184660000,0.2892,0.007
1989-12-14,352.74,352.75,350.08,350.93,350.93,178700000,-0.5186,0.008
1989-12-15,350.97,351.86,346.08,350.14,350.14,240390000,-0.2256,0.017
1989-12-18,350.14,350.88,342.19,343.69,343.69,184750000,-1.8767,0.025
1989-12-19,343.69,343.74,339.63,342.46,342.46,186060000,-0.3592,0.012
1989-12-20,342.5,343.7,341.79,342.84,342.84,176520000,0.1108,0.006
1989-12-21,342.84,345.03,342.84,344.78,344.78,175150000,0.5627,0.006
1989-12-22,344.78,347.53,344.76,347.42,347.42,120980000,0.7599,0.008
1989-12-26,347.42,347.87,346.53,346.81,346.81,77610000,-0.1759,0.004
1989-12-27,346.84,349.12,346.81,348.81,348.81,133740000,0.5734,0.007
1989-12-28,348.8,350.68,348.76,350.67,350.67,128030000,0.5304,0.005
1989-12-29,350.68,353.41,350.67,353.4,353.4,145940000,0.7725,0.008
1990-01-02,353.4,359.69,351.98,359.69,359.69,162070000,1.7487,0.021
1990-01-03,359.69,360.59,357.89,358.76,358.76,192330000,-0.2592,0.008
1990-01-04,358.76,358.76,352.89,355.67,355.67,177000000,-0.8688,0.017
1990-01-05,355.67,355.67,351.35,352.2,352.2,158530000,-0.9852,0.012
1990-01-08,352.2,354.24,350.54,353.79,353.79,140110000,0.4494,0.01
1990-01-09,353.83,354.17,349.61,349.62,349.62,155210000,-1.1927,0.013
1990-01-10,349.62,349.62,344.32,347.31,347.31,175990000,-0.6651,0.015
1990-01-11,347.31,350.14,347.31,348.53,348.53,154390000,0.35,0.008
1990-01-12,348.53,348.53,339.49,339.93,339.93,183880000,-2.5299,0.027
1990-01-15,339.93,339.94,336.57,337.0,337.0,140590000,-0.8694,0.01
1990-01-16,337.0,340.75,333.37,340.75,340.75,186070000,1.1005,0.022
1990-01-17,340.77,342.01,336.26,337.4,337.4,170470000,-0.9929,0.017
1990-01-18,337.4,338.38,333.98,338.19,338.19,178590000,0.2336,0.013
1990-01-19,338.19,340.48,338.19,339.15,339.15,185590000,0.2831,0.007
1990-01-22,339.14,339.96,330.28,330.38,330.38,148380000,-2.6545,0.029
1990-01-23,330.38,332.76,328.67,331.61,331.61,179300000,0.3709,0.012
1990-01-24,331.61,331.71,324.17,330.26,330.26,207830000,-0.4088,0.023
1990-01-25,330.26,332.33,325.33,326.08,326.08,172270000,-1.2819,0.021
1990-01-26,326.09,328.58,321.44,325.8,325.8,198190000,-0.0859,0.022
1990-01-29,325.8,327.31,321.79,325.2,325.2,150770000,-0.1845,0.017
1990-01-30,325.2,325.73,319.83,322.98,322.98,186030000,-0.6873,0.018
1990-01-31,322.98,329.08,322.98,329.08,329.08,189660000,1.8536,0.019
1990-02-01,329.08,329.86,327.76,328.79,328.79,154580000,-0.0882,0.006
1990-02-02,328.79,332.1,328.09,330.92,330.92,164400000,0.6437,0.012
1990-02-05,330.92,332.16,330.45,331.85,331.85,130950000,0.2802,0.005
1990-02-06,331.85,331.86,328.2,329.66,329.66,134070000,-0.6643,0.011
1990-02-07,329.66,333.76,326.55,333.75,333.75,186710000,1.2255,0.022
1990-02-08,333.75,336.09,332.0,332.96,332.96,176240000,-0.2373,0.012
1990-02-09,333.02,334.6,332.41,333.62,333.62,146910000,0.1978,0.007
1990-02-12,333.62,333.62,329.97,330.08,330.08,118390000,-1.0725,0.011
1990-02-13,330.08,331.61,327.92,331.02,331.02,144490000,0.284,0.011
1990-02-14,331.02,333.2,330.64,332.01,332.01,138530000,0.2982,0.008
1990-02-15,332.01,335.21,331.61,334.89,334.89,174620000,0.86,0.011
1990-02-16,334.89,335.64,332.42,332.72,332.72,166840000,-0.6522,0.01
1990-02-20,332.72,332.72,326.26,327.99,327.99,147300000,-1.4421,0.02
1990-02-21,327.91,328.17,324.47,327.67,327.67,159240000,-0.0977,0.011
1990-02-22,327.67,330.98,325.7,325.7,325.7,184320000,-0.6049,0.016
1990-02-23,325.7,326.15,322.1,324.15,324.15,148490000,-0.4782,0.012
1990-02-26,324.16,328.67,323.98,328.67,328.67,148900000,1.3752,0.014
1990-02-27,328.68,331.94,328.47,330.26,330.26,152590000,0.4814,0.011
1990-02-28,330.26,333.48,330.16,331.89,331.89,184400000,0.4911,0.01
1990-03-01,331.89,334.4,331.08,332.74,332.74,157930000,0.2554,0.01
1990-03-02,332.74,335.54,332.72,335.54,335.54,164330000,0.8345,0.008
1990-03-05,335.54,336.38,333.49,333.74,333.74,140110000,-0.5393,0.009
1990-03-06,333.74,337.93,333.57,337.93,337.93,143640000,1.2399,0.013
1990-03-07,337.93,338.84,336.33,336.95,336.95,163580000,-0.2908,0.007
1990-03-08,336.95,340.66,336.95,340.27,340.27,170900000,0.9757,0.011
1990-03-09,340.12,340.27,336.84,337.93,337.93,150410000,-0.6925,0.01
1990-03-12,337.93,339.08,336.14,338.67,338.67,114790000,0.2185,0.009
1990-03-13,338.67,338.67,335.36,336.0,336.0,145440000,-0.7946,0.01
1990-03-14,336.0,337.63,334.93,336.87,336.87,145060000,0.2583,0.008
1990-03-15,336.87,338.91,336.87,338.07,338.07,144410000,0.355,0.006
1990-03-16,338.07,341.91,338.07,341.91,341.91,222520000,1.1231,0.011
1990-03-19,341.91,343.76,339.12,343.53,343.53,142300000,0.4716,0.014
1990-03-20,343.53,344.49,340.87,341.57,341.57,177320000,-0.5738,0.011
1990-03-21,341.57,342.34,339.56,339.74,339.74,130990000,-0.5387,0.008
1990-03-22,339.74,339.77,333.62,335.69,335.69,175930000,-1.2065,0.018
1990-03-23,335.69,337.58,335.69,337.22,337.22,132070000,0.4537,0.006
1990-03-26,337.22,339.74,337.22,337.63,337.63,116110000,0.1214,0.007
1990-03-27,337.63,341.5,337.03,341.5,341.5,131610000,1.1332,0.013
1990-03-28,341.5,342.58,340.6,342.0,342.0,142300000,0.1462,0.006
1990-03-29,342.0,342.07,339.77,340.79,340.79,132190000,-0.3551,0.007
1990-03-30,340.79,341.41,338.21,339.94,339.94,139340000,-0.25,0.009
1990-04-02,339.94,339.94,336.33,338.7,338.7,124360000,-0.3661,0.011
1990-04-03,338.7,343.76,338.7,343.64,343.64,154310000,1.4376,0.015
1990-04-04,343.64,344.12,340.4,341.09,341.09,159530000,-0.7476,0.011
1990-04-05,341.09,342.85,340.63,340.73,340.73,144170000,-0.1057,0.007
1990-04-06,340.73,341.73,338.94,340.08,340.08,137490000,-0.1911,0.008
1990-04-09,340.08,341.83,339.88,341.37,341.37,114970000,0.3779,0.006
1990-04-10,341.37,342.41,340.62,342.07,342.07,136020000,0.2046,0.005
1990-04-11,342.07,343.0,341.26,341.92,341.92,141080000,-0.0439,0.005
1990-04-12,341.92,344.79,341.91,344.34,344.34,142470000,0.7028,0.008
1990-04-16,344.34,347.3,344.1,344.74,344.74,142810000,0.116,0.009
1990-04-17,344.74,345.19,342.06,344.68,344.68,127990000,-0.0174,0.009
1990-04-18,344.68,345.33,340.11,340.72,340.72,147130000,-1.1622,0.015
1990-04-19,340.72,340.72,337.59,338.09,338.09,152930000,-0.7779,0.009
1990-04-20,338.09,338.52,333.41,335.12,335.12,174260000,-0.8863,0.015
1990-04-23,335.12,335.12,330.09,331.05,331.05,136150000,-1.2294,0.015
1990-04-24,331.05,332.97,329.71,330.36,330.36,137360000,-0.2089,0.01
1990-04-25,330.36,332.74,330.36,332.03,332.03,133480000,0.503,0.007
1990-04-26,332.03,333.76,330.67,332.92,332.92,141330000,0.2673,0.009
1990-04-27,332.92,333.57,328.71,329.11,329.11,130630000,-1.1577,0.015
1990-04-30,329.11,331.31,327.76,330.8,330.8,122750000,0.5109,0.011
1990-05-01,330.8,332.83,330.8,332.25,332.25,149020000,0.4364,0.006
1990-05-02,332.25,334.48,332.15,334.48,334.48,141610000,0.6667,0.007
1990-05-03,334.48,337.02,334.47,335.57,335.57,145560000,0.3248,0.008
1990-05-04,335.58,338.46,335.17,338.39,338.39,140550000,0.8334,0.01
1990-05-07,338.39,341.07,338.11,340.53,340.53,132760000,0.6284,0.009
1990-05-08,340.53,342.03,340.17,342.01,342.01,144230000,0.4327,0.005
1990-05-09,342.01,343.08,340.9,342.86,342.86,152220000,0.2479,0.006
1990-05-10,342.87,344.98,342.77,343.82,343.82,158460000,0.2792,0.006
1990-05-11,343.82,352.31,343.82,352.0,352.0,234040000,2.3239,0.024
1990-05-14,352.0,358.41,351.95,354.75,354.75,225410000,0.7752,0.018
1990-05-15,354.75,355.09,352.84,354.28,354.28,165730000,-0.1327,0.006
1990-05-16,354.27,354.68,351.95,354.0,354.0,159810000,-0.0791,0.008
1990-05-17,354.0,356.92,354.0,354.47,354.47,164770000,0.1326,0.008
1990-05-18,354.47,354.64,352.52,354.64,354.64,162520000,0.0479,0.006
1990-05-21,354.64,359.07,353.78,358.0,358.0,166280000,0.9385,0.015
1990-05-22,358.0,360.5,356.09,358.43,358.43,203350000,0.12,0.012
1990-05-23,358.43,359.29,356.99,359.29,359.29,172330000,0.2394,0.006
1990-05-24,359.29,359.56,357.87,358.41,358.41,155140000,-0.2455,0.005
1990-05-25,358.41,358.41,354.32,354.58,354.58,120250000,-1.0802,0.012
1990-05-29,354.58,360.65,354.55,360.65,360.65,137410000,1.6831,0.017
1990-05-30,360.65,362.26,360.0,360.86,360.86,199540000,0.0582,0.006
1990-05-31,360.86,361.84,360.23,361.23,361.23,165690000,0.1024,0.004
1990-06-01,361.26,363.52,361.21,363.16,363.16,187860000,0.5314,0.006
1990-06-04,363.16,367.85,362.43,367.4,367.4,175520000,1.1541,0.015
1990-06-05,367.4,368.78,365.49,366.64,366.64,199720000,-0.2073,0.009
1990-06-06,366.64,366.64,364.42,364.96,364.96,164030000,-0.4603,0.006
1990-06-07,365.92,365.92,361.6,363.15,363.15,160360000,-0.4984,0.012
1990-06-08,363.15,363.49,357.68,358.71,358.71,142600000,-1.2378,0.016
1990-06-11,358.71,361.63,357.7,361.63,361.63,119550000,0.8075,0.011
1990-06-12,361.63,367.27,361.15,366.25,366.25,157100000,1.2614,0.017
1990-06-13,366.25,367.09,364.51,364.9,364.9,158910000,-0.37,0.007
1990-06-14,364.9,364.9,361.64,362.9,362.9,135770000,-0.5511,0.009
1990-06-15,362.89,363.14,360.71,362.91,362.91,205130000,0.0028,0.007
1990-06-18,362.91,362.91,356.88,356.88,356.88,133470000,-1.6896,0.017
1990-06-19,356.88,358.9,356.18,358.47,358.47,134930000,0.4436,0.008
1990-06-20,358.47,359.91,357.0,359.1,359.1,137420000,0.1754,0.008
1990-06-21,359.1,360.88,357.63,360.47,360.47,138570000,0.3801,0.009
1990-06-22,360.52,363.2,355.31,355.43,355.43,172570000,-1.418,0.022
1990-06-25,355.42,356.41,351.91,352.31,352.31,133100000,-0.8856,0.013
1990-06-26,352.32,356.09,351.85,352.06,352.06,141420000,-0.071,0.012
1990-06-27,352.06,355.89,351.23,355.14,355.14,146620000,0.8673,0.013
1990-06-28,355.16,357.63,355.16,357.63,357.63,136120000,0.6962,0.007
1990-06-29,357.64,359.09,357.3,358.02,358.02,145510000,0.1089,0.005
1990-07-02,358.02,359.58,357.54,359.54,359.54,130200000,0.4228,0.006
1990-07-03,359.54,360.73,359.44,360.16,360.16,130050000,0.1721,0.004
1990-07-05,360.16,360.16,354.86,355.68,355.68,128320000,-1.2596,0.015
1990-07-06,355.69,359.02,354.64,358.42,358.42,111730000,0.7645,0.012
1990-07-09,358.42,360.05,358.11,359.52,359.52,119390000,0.306,0.005
1990-07-10,359.52,359.74,356.41,356.49,356.49,147630000,-0.85,0.009
1990-07-11,356.49,361.23,356.49,361.23,361.23,162220000,1.3122,0.013
1990-07-12,361.23,365.46,360.57,365.44,365.44,213180000,1.152,0.013
1990-07-13,365.45,369.68,365.45,367.31,367.31,215600000,0.5091,0.012
1990-07-16,367.31,369.78,367.31,368.95,368.95,149430000,0.4445,0.007
1990-07-17,368.95,369.4,364.99,367.52,367.52,176790000,-0.3891,0.012
1990-07-18,367.52,367.52,362.95,364.22,364.22,168760000,-0.906,0.013
1990-07-19,364.22,365.32,361.29,365.32,365.32,161990000,0.3011,0.011
1990-07-20,365.32,366.64,361.58,361.61,361.61,177810000,-1.026,0.014
1990-07-23,361.61,361.61,350.09,355.31,355.31,209030000,-1.7731,0.032
1990-07-24,355.31,356.09,351.46,355.79,355.79,181920000,0.1349,0.013
1990-07-25,355.79,357.52,354.8,357.09,357.09,163530000,0.3641,0.008
1990-07-26,357.09,357.47,353.95,355.91,355.91,155040000,-0.3315,0.01
1990-07-27,355.9,355.94,352.14,353.44,353.44,149070000,-0.6988,0.011
1990-07-30,353.44,355.55,351.15,355.55,355.55,146470000,0.5934,0.012
1990-07-31,355.55,357.54,353.91,356.15,356.15,175380000,0.1685,0.01
1990-08-01,356.15,357.35,353.82,355.52,355.52,178260000,-0.1772,0.01
1990-08-02,355.52,355.52,349.73,351.48,351.48,253090000,-1.1494,0.016
1990-08-03,351.48,351.48,338.2,344.86,344.86,295880000,-1.9196,0.039
1990-08-06,344.86,344.86,333.27,334.43,334.43,240400000,-3.1187,0.035
1990-08-07,334.43,338.63,332.22,334.83,334.83,231580000,0.1195,0.019
1990-08-08,334.83,339.21,334.83,338.35,338.35,190400000,1.0403,0.013
1990-08-09,338.35,340.56,337.56,339.94,339.94,155810000,0.4677,0.009
1990-08-10,339.9,339.9,334.22,335.52,335.52,145340000,-1.3174,0.017
1990-08-13,335.39,338.88,332.02,338.84,338.84,122820000,0.9798,0.02
1990-08-14,338.84,340.96,337.19,339.39,339.39,130320000,0.1621,0.011
1990-08-15,339.39,341.92,339.38,340.06,340.06,136710000,0.197,0.007
1990-08-16,340.06,340.06,332.39,332.39,332.39,138850000,-2.3075,0.023
1990-08-17,332.36,332.36,324.63,327.83,327.83,212560000,-1.391,0.024
1990-08-20,327.83,329.9,327.07,328.51,328.51,129630000,0.207,0.009
1990-08-21,328.51,328.51,318.78,321.86,321.86,194630000,-2.0661,0.03
1990-08-22,321.86,324.15,316.55,316.55,316.55,175550000,-1.6775,0.024
1990-08-23,316.55,316.55,306.56,307.06,307.06,250440000,-3.0906,0.033
1990-08-24,307.06,311.65,306.18,311.51,311.51,199040000,1.4285,0.018
1990-08-27,311.55,323.11,311.55,321.44,321.44,160150000,3.0892,0.036
1990-08-28,321.44,322.2,320.25,321.34,321.34,127660000,-0.0311,0.006
1990-08-29,321.34,325.83,320.87,324.19,324.19,134240000,0.8791,0.015
1990-08-30,324.19,324.57,317.82,318.71,318.71,120890000,-1.7194,0.021
1990-08-31,318.71,322.57,316.59,322.56,322.56,96480000,1.1936,0.019
1990-09-04,322.56,323.09,319.11,323.09,323.09,92940000,0.164,0.012
1990-09-05,323.09,324.52,320.99,324.39,324.39,120610000,0.4008,0.011
1990-09-06,324.39,324.39,319.37,320.46,320.46,125620000,-1.2264,0.016
1990-09-07,320.46,324.18,319.71,323.4,323.4,123800000,0.9091,0.014
1990-09-10,323.42,326.53,320.31,321.63,321.63,119730000,-0.5503,0.019
1990-09-11,321.63,322.18,319.6,321.04,321.04,113220000,-0.1838,0.008
1990-09-12,321.04,322.55,319.6,322.54,322.54,129890000,0.4651,0.009
1990-09-13,322.51,322.51,318.02,318.65,318.65,123390000,-1.2208,0.014
1990-09-14,318.65,318.65,314.76,316.83,316.83,133390000,-0.5744,0.012
1990-09-17,316.83,318.05,315.21,317.77,317.77,110600000,0.2958,0.009
1990-09-18,317.77,318.85,314.27,318.6,318.6,141130000,0.2605,0.014
1990-09-19,318.6,319.35,316.25,316.6,316.6,147530000,-0.6317,0.01
1990-09-20,316.6,316.6,310.55,311.48,311.48,145100000,-1.6438,0.019
1990-09-21,311.53,312.17,307.98,311.32,311.32,201050000,-0.0514,0.013
1990-09-24,311.3,311.3,303.58,304.59,304.59,164070000,-2.2095,0.025
1990-09-25,305.46,308.27,304.23,308.26,308.26,155940000,1.1906,0.013
1990-09-26,308.26,308.28,303.05,305.06,305.06,155570000,-1.049,0.017
1990-09-27,305.06,307.47,299.1,300.97,300.97,182690000,-1.3589,0.028
1990-09-28,300.97,306.05,295.98,306.05,306.05,201010000,1.6599,0.033
1990-10-01,306.1,314.94,306.1,314.94,314.94,202210000,2.8228,0.028
1990-10-02,314.94,319.69,314.94,315.21,315.21,188360000,0.0857,0.015
1990-10-03,315.21,316.26,310.7,311.4,311.4,135490000,-1.2235,0.018
1990-10-04,311.4,313.4,308.59,312.69,312.69,145410000,0.4126,0.015
1990-10-05,312.69,314.79,305.76,311.5,311.5,153380000,-0.382,0.029
1990-10-08,311.5,315.03,311.5,313.48,313.48,99470000,0.6316,0.011
1990-10-09,313.46,313.46,305.09,305.1,305.1,145610000,-2.7466,0.027
1990-10-10,305.09,306.43,299.21,300.39,300.39,169190000,-1.568,0.024
1990-10-11,300.39,301.45,294.51,295.46,295.46,180060000,-1.6686,0.023
1990-10-12,295.45,301.68,295.22,300.03,300.03,187940000,1.5232,0.022
1990-10-15,300.03,304.79,296.41,303.23,303.23,164980000,1.0553,0.028
1990-10-16,303.23,304.34,298.12,298.92,298.92,149570000,-1.4419,0.021
1990-10-17,298.92,301.5,297.79,298.76,298.76,161260000,-0.0536,0.012
1990-10-18,298.75,305.74,298.75,305.74,305.74,204110000,2.283,0.023
1990-10-19,305.74,312.48,305.74,312.48,312.48,221480000,2.1569,0.022
1990-10-22,312.48,315.83,310.47,314.76,314.76,152650000,0.7244,0.017
1990-10-23,314.76,315.06,312.06,312.36,312.36,146300000,-0.7684,0.01
